1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	5679
41	6178
42	7490
43	9492
44	9942
45	8914
46	8755
47	8695
48	8007
49	8117
50	9216
51	9439
52	10459
53	12141
54	13380
55	12149
56	11164
57	10436
58	9838
59	9141
60	9787
61	10762
62	11292
63	13049
64	14353
65	14370
66	13019
67	11759
68	10821
69	10127
70	9943
71	10580
72	11633
73	12817
74	14478
75	14949
76	14034
77	12895
78	11532
79	10640
80	9884
81	10125
82	11127
83	12070
84	13471
85	14758
86	14406
87	13160
88	12059
89	10871
90	10167
91	9791
92	10166
93	11327
94	12465
95	13778
96	14168
97	13251
98	12294
99	11232
100	10015
101	9492
102	9365
103	9875
104	11077
105	12271
106	13016
107	13065
108	12074
109	10874
110	9956
111	9165
112	8759
113	9040
114	9763
115	10966
116	12006
117	12529
118	11827
119	10871
120	9978
121	9155
122	8587
123	8373
124	8931
125	9820
126	10650
127	11361
128	11342
129	10571
130	9361
131	8781
132	7924
133	7544
134	7909
135	8315
136	9065
137	9850
138	10222
139	10027
140	9318
141	8485
142	7181
143	7512
144	7439
145	7719
146	8256
147	8990
148	9672
149	9494
150	9301
151	8640
152	8033
153	7289
154	6969
155	7113
156	7456
157	7930
158	8563
159	8879
160	8751
161	8294
162	7582
163	7006
164	6537
165	6357
166	6680
167	7229
168	7614
169	7882
170	8386
171	7901
172	7407
173	6821
174	6264
175	6086
176	5974
177	6331
178	6514
179	7144
180	7566
181	7304
182	7042
183	6596
184	6018
185	5684
186	5656
187	5594
188	5892
189	6452
190	6667
191	6912
192	6684
193	6340
194	5853
195	5470
196	5176
197	5174
198	5371
199	5687
200	5951
201	6286
202	6086
203	5957
204	5693
205	5365
206	4976
207	4797
208	4960
209	5013
210	5401
211	5648
212	5752
213	5590
214	5402
215	5152
216	4766
217	4581
218	4580
219	4396
220	4855
221	5043
222	5334
223	5343
224	5193
225	4820
226	4583
227	4395
228	4271
229	4211
230	4331
231	4528
232	4828
233	4744
