1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	5586
41	7268
42	9270
43	11239
44	12676
45	11806
46	9843
47	7638
48	6376
49	6357
50	7362
51	8757
52	10338
53	11847
54	12722
55	11940
56	10530
57	8195
58	7113
59	6501
60	6655
61	7984
62	9475
63	10858
64	11510
65	11053
66	10216
67	8535
68	7051
69	6331
70	6314
71	6848
72	8040
73	9265
74	10204
75	10336
76	9563
77	8571
78	7104
79	6433
80	6091
81	6438
82	7338
83	8099
84	8937
85	9675
86	9354
87	8479
88	7559
89	6365
90	5953
91	5969
92	6598
93	7538
94	8255
95	9111
96	9304
97	8232
98	7339
99	6612
100	5862
101	5697
102	5915
103	6233
104	7357
105	7921
106	8260
107	7953
108	7336
109	6656
110	6046
111	5662
112	5709
113	5961
114	6667
115	7105
116	7770
117	7684
118	7373
119	6818
120	6293
121	5745
122	5391
123	5671
124	6135
125	6646
126	7175
127	7528
128	7307
129	6754
130	6185
131	5895
132	5411
133	5177
134	5492
135	6052
136	6392
137	6765
138	6826
139	6746
140	6265
141	5634
142	5140
143	5192
144	5450
145	5706
146	6117
147	6366
148	6607
149	6530
150	6225
151	5772
152	5596
153	5277
154	5289
155	5286
156	5587
157	5874
158	6133
159	6103
160	6056
161	5648
162	5352
163	5011
164	4883
165	4947
166	5135
167	5494
168	5706
169	5840
170	5870
171	5418
172	5375
173	5047
174	4860
175	4803
176	4804
177	4944
178	5199
179	5328
180	5469
181	5297
182	5026
183	4904
184	4655
185	4517
186	4470
187	4627
188	4794
189	4894
190	4987
191	4947
192	4938
193	4755
194	4585
195	4388
196	4344
197	4364
198	4473
199	4690
200	4647
201	4733
202	4682
203	4727
204	4434
205	4340
206	4126
207	4136
208	4148
209	4083
210	4343
211	4477
212	4518
213	4405
214	4212
215	4142
216	3879
217	3732
218	3837
219	4032
220	3992
221	4082
222	4034
223	3993
224	3972
225	3916
226	3827
227	3640
228	3663
229	3689
230	3785
231	3877
232	3823
233	4017
